timestamp,price
2023-10-06 09:08:05,19621.2
2023-10-06 09:08:06,19621.2
2023-10-06 09:08:07,19621.2
2023-10-06 09:08:08,19621.2
2023-10-06 09:08:09,19621.2
2023-10-06 09:08:10,19621.2
2023-10-06 09:08:11,19621.2
2023-10-06 09:08:12,19621.2
2023-10-06 09:08:13,19621.2
2023-10-06 09:08:14,19621.2
2023-10-06 09:08:15,19621.2
2023-10-06 09:08:16,19621.2
2023-10-06 09:08:17,19621.2
2023-10-06 09:08:18,19621.2
2023-10-06 09:08:19,19621.2
2023-10-06 09:08:20,19621.2
2023-10-06 09:08:21,19621.2
2023-10-06 09:08:22,19621.2
2023-10-06 09:08:23,19621.2
2023-10-06 09:08:24,19621.2
2023-10-06 09:08:25,19621.2
2023-10-06 09:08:26,19621.2
2023-10-06 09:08:27,19621.2
2023-10-06 09:08:28,19621.2
2023-10-06 09:08:29,19621.2
2023-10-06 09:08:30,19621.2
2023-10-06 09:08:31,19621.2
2023-10-06 09:08:32,19621.2
2023-10-06 09:08:33,19621.2
2023-10-06 09:08:34,19621.2
2023-10-06 09:08:35,19621.2
2023-10-06 09:08:36,19621.2
2023-10-06 09:08:37,19621.2
2023-10-06 09:08:38,19621.2
2023-10-06 09:08:39,19621.2
2023-10-06 09:08:40,19621.2
2023-10-06 09:08:41,19621.2
2023-10-06 09:08:42,19621.2
2023-10-06 09:08:43,19621.2
2023-10-06 09:08:44,19621.2
2023-10-06 09:08:45,19621.2
2023-10-06 09:08:46,19621.2
2023-10-06 09:08:47,19621.2
2023-10-06 09:08:48,19621.2
2023-10-06 09:08:49,19621.2
2023-10-06 09:08:50,19621.2
2023-10-06 09:08:51,19621.2
2023-10-06 09:08:52,19621.2
2023-10-06 09:08:53,19621.2
2023-10-06 09:08:54,19621.2
2023-10-06 09:08:55,19621.2
2023-10-06 09:08:56,19621.2
2023-10-06 09:08:57,19621.2
2023-10-06 09:08:58,19621.2
2023-10-06 09:08:59,19621.2
2023-10-06 09:09:00,19621.2
2023-10-06 09:09:01,19621.2
2023-10-06 09:09:02,19621.2
2023-10-06 09:09:03,19621.2
2023-10-06 09:09:04,19621.2
2023-10-06 09:09:05,19621.2
2023-10-06 09:09:06,19621.2
2023-10-06 09:09:07,19621.2
2023-10-06 09:09:08,19621.2
2023-10-06 09:09:09,19621.2
2023-10-06 09:09:10,19621.2
2023-10-06 09:09:11,19621.2
2023-10-06 09:09:12,19621.2
2023-10-06 09:09:13,19621.2
2023-10-06 09:09:14,19621.2
2023-10-06 09:09:15,19621.2
2023-10-06 09:09:16,19621.2
2023-10-06 09:09:17,19621.2
2023-10-06 09:09:18,19621.2
2023-10-06 09:09:19,19621.2
2023-10-06 09:09:20,19621.2
2023-10-06 09:09:21,19621.2
2023-10-06 09:09:22,19621.2
2023-10-06 09:09:23,19621.2
2023-10-06 09:09:24,19621.2
2023-10-06 09:09:25,19621.2
2023-10-06 09:09:26,19621.2
2023-10-06 09:09:27,19621.2
2023-10-06 09:09:28,19621.2
2023-10-06 09:09:29,19621.2
2023-10-06 09:09:30,19621.2
2023-10-06 09:09:31,19621.2
2023-10-06 09:09:32,19621.2
2023-10-06 09:09:33,19621.2
2023-10-06 09:09:34,19621.2
2023-10-06 09:09:35,19621.2
2023-10-06 09:09:36,19621.2
2023-10-06 09:09:37,19621.2
2023-10-06 09:09:38,19621.2
2023-10-06 09:09:39,19621.2
2023-10-06 09:09:40,19621.2
2023-10-06 09:09:41,19621.2
2023-10-06 09:09:42,19621.2
2023-10-06 09:09:43,19621.2
2023-10-06 09:09:44,19621.2
2023-10-06 09:09:45,19621.2
2023-10-06 09:09:46,19621.2
2023-10-06 09:09:47,19621.2
2023-10-06 09:09:48,19621.2
2023-10-06 09:09:49,19621.2
2023-10-06 09:09:50,19621.2
2023-10-06 09:09:51,19621.2
2023-10-06 09:09:52,19621.2
2023-10-06 09:09:53,19621.2
2023-10-06 09:09:54,19621.2
2023-10-06 09:09:55,19621.2
2023-10-06 09:09:56,19621.2
2023-10-06 09:09:57,19621.2
2023-10-06 09:09:58,19621.2
2023-10-06 09:09:59,19621.2
2023-10-06 09:10:00,19621.2
2023-10-06 09:10:01,19621.2
2023-10-06 09:10:02,19621.2
2023-10-06 09:10:03,19621.2
2023-10-06 09:10:04,19621.2
2023-10-06 09:10:05,19621.2
2023-10-06 09:10:06,19621.2
2023-10-06 09:10:07,19621.2
2023-10-06 09:10:08,19621.2
2023-10-06 09:10:09,19621.2
2023-10-06 09:10:10,19621.2
2023-10-06 09:10:11,19621.2
2023-10-06 09:10:12,19621.2
2023-10-06 09:10:13,19621.2
2023-10-06 09:10:14,19621.2
2023-10-06 09:10:15,19621.2
2023-10-06 09:10:16,19621.2
2023-10-06 09:10:17,19621.2
2023-10-06 09:10:18,19621.2
2023-10-06 09:10:19,19621.2
2023-10-06 09:10:20,19621.2
2023-10-06 09:10:21,19621.2
2023-10-06 09:10:22,19621.2
2023-10-06 09:10:23,19621.2
2023-10-06 09:10:24,19621.2
2023-10-06 09:10:25,19621.2
2023-10-06 09:10:26,19621.2
2023-10-06 09:10:27,19621.2
2023-10-06 09:10:28,19621.2
2023-10-06 09:10:29,19621.2
2023-10-06 09:10:30,19621.2
2023-10-06 09:10:31,19621.2
2023-10-06 09:10:32,19621.2
2023-10-06 09:10:33,19621.2
2023-10-06 09:10:34,19621.2
2023-10-06 09:10:35,19621.2
2023-10-06 09:10:36,19621.2
2023-10-06 09:10:37,19621.2
2023-10-06 09:10:38,19621.2
2023-10-06 09:10:39,19621.2
2023-10-06 09:10:40,19621.2
2023-10-06 09:10:41,19621.2
2023-10-06 09:10:42,19621.2
2023-10-06 09:10:43,19621.2
2023-10-06 09:10:44,19621.2
2023-10-06 09:10:45,19621.2
2023-10-06 09:10:46,19621.2
2023-10-06 09:10:47,19621.2
2023-10-06 09:10:48,19621.2
2023-10-06 09:10:49,19621.2
2023-10-06 09:10:50,19621.2
2023-10-06 09:10:51,19621.2
2023-10-06 09:10:52,19621.2
2023-10-06 09:10:53,19621.2
2023-10-06 09:10:54,19621.2
2023-10-06 09:10:55,19621.2
2023-10-06 09:10:56,19621.2
2023-10-06 09:10:57,19621.2
2023-10-06 09:10:58,19621.2
2023-10-06 09:10:59,19621.2
2023-10-06 09:11:00,19621.2
2023-10-06 09:11:01,19621.2
2023-10-06 09:11:02,19621.2
2023-10-06 09:11:03,19621.2
2023-10-06 09:11:04,19621.2
2023-10-06 09:11:05,19621.2
2023-10-06 09:11:06,19621.2
2023-10-06 09:11:07,19621.2
2023-10-06 09:11:08,19621.2
2023-10-06 09:11:09,19621.2
2023-10-06 09:11:10,19621.2
2023-10-06 09:11:11,19621.2
2023-10-06 09:11:12,19621.2
2023-10-06 09:11:13,19621.2
2023-10-06 09:11:14,19621.2
2023-10-06 09:11:15,19621.2
2023-10-06 09:11:16,19621.2
2023-10-06 09:11:17,19621.2
2023-10-06 09:11:18,19621.2
2023-10-06 09:11:19,19621.2
2023-10-06 09:11:20,19621.2
2023-10-06 09:11:21,19621.2
2023-10-06 09:11:22,19621.2
2023-10-06 09:11:23,19621.2
2023-10-06 09:11:24,19621.2
2023-10-06 09:11:25,19621.2
2023-10-06 09:11:26,19621.2
2023-10-06 09:11:27,19621.2
2023-10-06 09:11:28,19621.2
2023-10-06 09:11:29,19621.2
2023-10-06 09:11:30,19621.2
2023-10-06 09:11:31,19621.2
2023-10-06 09:11:32,19621.2
2023-10-06 09:11:33,19621.2
2023-10-06 09:11:34,19621.2
2023-10-06 09:11:35,19621.2
2023-10-06 09:11:36,19621.2
2023-10-06 09:11:37,19621.2
2023-10-06 09:11:38,19621.2
2023-10-06 09:11:39,19621.2
2023-10-06 09:11:40,19621.2
2023-10-06 09:11:41,19621.2
2023-10-06 09:11:42,19621.2
2023-10-06 09:11:43,19621.2
2023-10-06 09:11:44,19621.2
2023-10-06 09:11:45,19621.2
2023-10-06 09:11:46,19621.2
2023-10-06 09:11:47,19621.2
2023-10-06 09:11:48,19621.2
2023-10-06 09:11:49,19621.2
2023-10-06 09:11:50,19621.2
2023-10-06 09:11:51,19621.2
2023-10-06 09:11:52,19621.2
2023-10-06 09:11:53,19621.2
2023-10-06 09:11:54,19621.2
2023-10-06 09:11:55,19621.2
2023-10-06 09:11:56,19621.2
2023-10-06 09:11:57,19621.2
2023-10-06 09:11:58,19621.2
2023-10-06 09:11:59,19621.2
2023-10-06 09:12:00,19621.2
2023-10-06 09:12:01,19621.2
2023-10-06 09:12:02,19621.2
2023-10-06 09:12:03,19621.2
2023-10-06 09:12:04,19621.2
2023-10-06 09:12:05,19621.2
2023-10-06 09:12:06,19621.2
2023-10-06 09:12:07,19621.2
2023-10-06 09:12:08,19621.2
2023-10-06 09:12:09,19621.2
2023-10-06 09:12:10,19621.2
2023-10-06 09:12:11,19621.2
2023-10-06 09:12:12,19621.2
2023-10-06 09:12:13,19621.2
2023-10-06 09:12:14,19621.2
2023-10-06 09:12:15,19621.2
2023-10-06 09:12:16,19621.2
2023-10-06 09:12:17,19621.2
2023-10-06 09:12:18,19621.2
2023-10-06 09:12:19,19621.2
2023-10-06 09:12:20,19621.2
2023-10-06 09:12:21,19621.2
2023-10-06 09:12:22,19621.2
2023-10-06 09:12:23,19621.2
2023-10-06 09:12:24,19621.2
2023-10-06 09:12:25,19621.2
2023-10-06 09:12:26,19621.2
2023-10-06 09:12:27,19621.2
2023-10-06 09:12:28,19621.2
2023-10-06 09:12:29,19621.2
2023-10-06 09:12:30,19621.2
2023-10-06 09:12:31,19621.2
2023-10-06 09:12:32,19621.2
2023-10-06 09:12:33,19621.2
2023-10-06 09:12:34,19621.2
2023-10-06 09:12:35,19621.2
2023-10-06 09:12:36,19621.2
2023-10-06 09:12:37,19621.2
2023-10-06 09:12:38,19621.2
2023-10-06 09:12:39,19621.2
2023-10-06 09:12:40,19621.2
2023-10-06 09:12:41,19621.2
2023-10-06 09:12:42,19621.2
2023-10-06 09:12:43,19621.2
2023-10-06 09:12:44,19621.2
2023-10-06 09:12:45,19621.2
2023-10-06 09:12:46,19621.2
2023-10-06 09:12:47,19621.2
2023-10-06 09:12:48,19621.2
2023-10-06 09:12:49,19621.2
2023-10-06 09:12:50,19621.2
2023-10-06 09:12:51,19621.2
2023-10-06 09:12:52,19621.2
2023-10-06 09:12:53,19621.2
2023-10-06 09:12:54,19621.2
2023-10-06 09:12:55,19621.2
2023-10-06 09:12:56,19621.2
2023-10-06 09:12:57,19621.2
2023-10-06 09:12:58,19621.2
2023-10-06 09:12:59,19621.2
2023-10-06 09:13:00,19621.2
2023-10-06 09:13:01,19621.2
2023-10-06 09:13:02,19621.2
2023-10-06 09:13:03,19621.2
2023-10-06 09:13:04,19621.2
2023-10-06 09:13:05,19621.2
2023-10-06 09:13:06,19621.2
2023-10-06 09:13:07,19621.2
2023-10-06 09:13:08,19621.2
2023-10-06 09:13:09,19621.2
2023-10-06 09:13:10,19621.2
2023-10-06 09:13:11,19621.2
2023-10-06 09:13:12,19621.2
2023-10-06 09:13:13,19621.2
2023-10-06 09:13:14,19621.2
2023-10-06 09:13:15,19621.2
2023-10-06 09:13:16,19621.2
2023-10-06 09:13:17,19621.2
2023-10-06 09:13:18,19621.2
2023-10-06 09:13:19,19621.2
2023-10-06 09:13:20,19621.2
2023-10-06 09:13:21,19621.2
2023-10-06 09:13:22,19621.2
2023-10-06 09:13:23,19621.2
2023-10-06 09:13:24,19621.2
2023-10-06 09:13:25,19621.2
2023-10-06 09:13:26,19621.2
2023-10-06 09:13:27,19621.2
2023-10-06 09:13:28,19621.2
2023-10-06 09:13:29,19621.2
2023-10-06 09:13:30,19621.2
2023-10-06 09:13:31,19621.2
2023-10-06 09:13:32,19621.2
2023-10-06 09:13:33,19621.2
2023-10-06 09:13:34,19621.2
2023-10-06 09:13:35,19621.2
2023-10-06 09:13:36,19621.2
2023-10-06 09:13:37,19621.2
2023-10-06 09:13:38,19621.2
2023-10-06 09:13:39,19621.2
2023-10-06 09:13:40,19621.2
2023-10-06 09:13:41,19621.2
2023-10-06 09:13:42,19621.2
2023-10-06 09:13:43,19621.2
2023-10-06 09:13:44,19621.2
2023-10-06 09:13:45,19621.2
2023-10-06 09:13:46,19621.2
2023-10-06 09:13:47,19621.2
2023-10-06 09:13:48,19621.2
2023-10-06 09:13:49,19621.2
2023-10-06 09:13:50,19621.2
2023-10-06 09:13:51,19621.2
2023-10-06 09:13:52,19621.2
2023-10-06 09:13:53,19621.2
2023-10-06 09:13:54,19621.2
2023-10-06 09:13:55,19621.2
2023-10-06 09:13:56,19621.2
2023-10-06 09:13:57,19621.2
2023-10-06 09:13:58,19621.2
2023-10-06 09:13:59,19621.2
2023-10-06 09:14:00,19621.2
2023-10-06 09:14:01,19621.2
2023-10-06 09:14:02,19621.2
2023-10-06 09:14:03,19621.2
2023-10-06 09:14:04,19621.2
2023-10-06 09:14:05,19621.2
2023-10-06 09:14:06,19621.2
2023-10-06 09:14:07,19621.2
2023-10-06 09:14:08,19621.2
2023-10-06 09:14:09,19621.2
2023-10-06 09:14:10,19621.2
2023-10-06 09:14:11,19621.2
2023-10-06 09:14:12,19621.2
2023-10-06 09:14:13,19621.2
2023-10-06 09:14:14,19621.2
2023-10-06 09:14:15,19621.2
2023-10-06 09:14:16,19621.2
2023-10-06 09:14:17,19621.2
2023-10-06 09:14:18,19621.2
2023-10-06 09:14:19,19621.2
2023-10-06 09:14:20,19621.2
2023-10-06 09:14:21,19621.2
2023-10-06 09:14:22,19621.2
2023-10-06 09:14:23,19621.2
2023-10-06 09:14:24,19621.2
2023-10-06 09:14:25,19621.2
2023-10-06 09:14:26,19621.2
2023-10-06 09:14:27,19621.2
2023-10-06 09:14:28,19621.2
2023-10-06 09:14:29,19621.2
2023-10-06 09:14:30,19621.2
2023-10-06 09:14:31,19621.2
2023-10-06 09:14:32,19621.2
2023-10-06 09:14:33,19621.2
2023-10-06 09:14:34,19621.2
2023-10-06 09:14:35,19621.2
2023-10-06 09:14:36,19621.2
2023-10-06 09:14:37,19621.2
2023-10-06 09:14:38,19621.2
2023-10-06 09:14:39,19621.2
2023-10-06 09:14:40,19621.2
2023-10-06 09:14:41,19621.2
2023-10-06 09:14:42,19621.2
2023-10-06 09:14:43,19621.2
2023-10-06 09:14:44,19621.2
2023-10-06 09:14:45,19621.2
2023-10-06 09:14:46,19621.2
2023-10-06 09:14:47,19621.2
2023-10-06 09:14:48,19621.2
2023-10-06 09:14:49,19621.2
2023-10-06 09:14:50,19621.2
2023-10-06 09:14:51,19621.2
2023-10-06 09:14:52,19621.2
2023-10-06 09:14:53,19621.2
2023-10-06 09:14:54,19621.2
2023-10-06 09:14:55,19621.2
2023-10-06 09:14:56,19621.2
2023-10-06 09:14:57,19621.2
2023-10-06 09:14:58,19621.2
2023-10-06 09:14:59,19621.2
2023-10-06 09:15:00,19621.2
2023-10-06 09:15:01,19607.45
2023-10-06 09:15:02,19609.9
2023-10-06 09:15:03,19611.7
2023-10-06 09:15:04,19611.5
2023-10-06 09:15:05,19614.75
2023-10-06 09:15:06,19611.85
2023-10-06 09:15:07,19610.9
2023-10-06 09:15:08,19603.8
2023-10-06 09:15:09,19603.0
2023-10-06 09:15:10,19602.85
2023-10-06 09:15:11,19600.1
2023-10-06 09:15:12,19604.55
2023-10-06 09:15:13,19603.35
2023-10-06 09:15:14,19602.1
2023-10-06 09:15:15,19603.85
2023-10-06 09:15:16,19603.4
2023-10-06 09:15:17,19603.45
2023-10-06 09:15:18,19604.45
2023-10-06 09:15:19,19603.95
2023-10-06 09:15:20,19602.15
2023-10-06 09:15:21,19601.4
2023-10-06 09:15:22,19601.25
2023-10-06 09:15:23,19600.75
2023-10-06 09:15:24,19603.45
2023-10-06 09:15:25,19604.45
2023-10-06 09:15:26,19601.15
2023-10-06 09:15:27,19605.35
2023-10-06 09:15:28,19604.25
2023-10-06 09:15:29,19603.75
2023-10-06 09:15:30,19603.85
2023-10-06 09:15:31,19605.5
2023-10-06 09:15:32,19602.9
2023-10-06 09:15:33,19603.85
2023-10-06 09:15:34,19604.65
2023-10-06 09:15:35,19605.6
2023-10-06 09:15:36,19604.7
2023-10-06 09:15:37,19603.45
2023-10-06 09:15:38,19603.5
2023-10-06 09:15:39,19602.4
2023-10-06 09:15:40,19602.3
2023-10-06 09:15:41,19602.25
2023-10-06 09:15:42,19602.15
2023-10-06 09:15:43,19600.35
2023-10-06 09:15:44,19599.65
2023-10-06 09:15:45,19600.65
2023-10-06 09:15:46,19600.25
2023-10-06 09:15:47,19599.65
2023-10-06 09:15:48,19600.0
2023-10-06 09:15:49,19600.95
2023-10-06 09:15:50,19602.35
2023-10-06 09:15:51,19599.8
2023-10-06 09:15:52,19599.8
2023-10-06 09:15:53,19600.3
2023-10-06 09:15:54,19602.25
2023-10-06 09:15:55,19602.2
2023-10-06 09:15:56,19604.2
2023-10-06 09:15:57,19605.4
2023-10-06 09:15:58,19604.3
2023-10-06 09:15:59,19603.9
2023-10-06 09:16:00,19602.15
2023-10-06 09:16:01,19602.55
2023-10-06 09:16:02,19602.3
2023-10-06 09:16:03,19605.65
2023-10-06 09:16:04,19604.2
2023-10-06 09:16:05,19604.6
2023-10-06 09:16:06,19605.35
2023-10-06 09:16:07,19606.05
2023-10-06 09:16:08,19606.75
2023-10-06 09:16:09,19608.15
2023-10-06 09:16:10,19610.3
2023-10-06 09:16:11,19611.25
2023-10-06 09:16:12,19611.3
2023-10-06 09:16:13,19611.3
2023-10-06 09:16:14,19610.35
2023-10-06 09:16:15,19610.95
2023-10-06 09:16:16,19610.3
2023-10-06 09:16:17,19611.55
2023-10-06 09:16:18,19610.15
2023-10-06 09:16:19,19611.0
2023-10-06 09:16:20,19611.15
2023-10-06 09:16:21,19611.65
2023-10-06 09:16:22,19611.55
2023-10-06 09:16:23,19611.0
2023-10-06 09:16:24,19611.95
2023-10-06 09:16:25,19612.2
2023-10-06 09:16:26,19613.2
2023-10-06 09:16:27,19613.05
2023-10-06 09:16:28,19612.85
2023-10-06 09:16:29,19611.3
2023-10-06 09:16:30,19612.0
2023-10-06 09:16:31,19611.25
2023-10-06 09:16:32,19611.65
2023-10-06 09:16:33,19610.75
2023-10-06 09:16:34,19612.25
2023-10-06 09:16:35,19611.55
2023-10-06 09:16:36,19613.8
2023-10-06 09:16:37,19614.05
2023-10-06 09:16:38,19614.15
2023-10-06 09:16:39,19615.7
2023-10-06 09:16:40,19615.15
2023-10-06 09:16:41,19614.55
2023-10-06 09:16:42,19613.7
2023-10-06 09:16:43,19614.8
2023-10-06 09:16:44,19613.15
2023-10-06 09:16:45,19613.95
2023-10-06 09:16:46,19612.85
2023-10-06 09:16:47,19613.15
2023-10-06 09:16:48,19611.5
2023-10-06 09:16:49,19612.2
2023-10-06 09:16:50,19611.55
2023-10-06 09:16:51,19611.3
2023-10-06 09:16:52,19613.0
2023-10-06 09:16:53,19611.8
2023-10-06 09:16:54,19610.75
2023-10-06 09:16:55,19611.7
2023-10-06 09:16:56,19611.8
2023-10-06 09:16:57,19611.8
2023-10-06 09:16:58,19610.65
2023-10-06 09:16:59,19611.55
2023-10-06 09:17:00,19611.0
2023-10-06 09:17:01,19610.7
2023-10-06 09:17:02,19610.2
2023-10-06 09:17:03,19610.05
2023-10-06 09:17:04,19609.5
2023-10-06 09:17:05,19608.2
2023-10-06 09:17:06,19606.35
2023-10-06 09:17:07,19607.05
2023-10-06 09:17:08,19608.3
2023-10-06 09:17:09,19607.9
2023-10-06 09:17:10,19607.35
2023-10-06 09:17:11,19607.15
2023-10-06 09:17:12,19607.65
2023-10-06 09:17:13,19607.3
2023-10-06 09:17:14,19606.2
2023-10-06 09:17:15,19608.15
2023-10-06 09:17:16,19607.25
2023-10-06 09:17:17,19606.05
2023-10-06 09:17:18,19606.0
2023-10-06 09:17:19,19606.05
2023-10-06 09:17:20,19605.9
2023-10-06 09:17:21,19605.4
2023-10-06 09:17:22,19605.9
2023-10-06 09:17:23,19604.8
2023-10-06 09:17:24,19604.45
2023-10-06 09:17:25,19604.8
2023-10-06 09:17:26,19604.5
2023-10-06 09:17:27,19603.8
2023-10-06 09:17:28,19603.7
2023-10-06 09:17:29,19604.9
2023-10-06 09:17:30,19604.8
2023-10-06 09:17:31,19604.45
2023-10-06 09:17:32,19604.6
2023-10-06 09:17:33,19605.15
2023-10-06 09:17:34,19604.2
2023-10-06 09:17:35,19604.85
2023-10-06 09:17:36,19605.3
2023-10-06 09:17:37,19606.45
2023-10-06 09:17:38,19605.65
2023-10-06 09:17:39,19606.75
2023-10-06 09:17:40,19605.45
2023-10-06 09:17:41,19606.25
2023-10-06 09:17:42,19604.4
2023-10-06 09:17:43,19603.15
2023-10-06 09:17:44,19604.15
2023-10-06 09:17:45,19603.4
2023-10-06 09:17:46,19602.05
2023-10-06 09:17:47,19600.9
2023-10-06 09:17:48,19601.3
2023-10-06 09:17:49,19601.8
2023-10-06 09:17:50,19603.0
2023-10-06 09:17:51,19600.9
2023-10-06 09:17:52,19600.95
2023-10-06 09:17:53,19601.1
2023-10-06 09:17:54,19601.85
2023-10-06 09:17:55,19604.4
2023-10-06 09:17:56,19602.05
2023-10-06 09:17:57,19602.15
2023-10-06 09:17:58,19602.35
2023-10-06 09:17:59,19602.75
2023-10-06 09:18:00,19602.75
2023-10-06 09:18:01,19600.95
2023-10-06 09:18:02,19601.45
2023-10-06 09:18:03,19601.35
2023-10-06 09:18:04,19601.5
2023-10-06 09:18:05,19602.05
2023-10-06 09:18:06,19602.0
2023-10-06 09:18:07,19602.5
2023-10-06 09:18:08,19601.45
2023-10-06 09:18:09,19601.65
2023-10-06 09:18:10,19601.65
2023-10-06 09:18:11,19600.95
2023-10-06 09:18:12,19600.4
2023-10-06 09:18:13,19602.0
2023-10-06 09:18:14,19601.65
2023-10-06 09:18:15,19601.65
2023-10-06 09:18:16,19601.2
2023-10-06 09:18:17,19600.65
2023-10-06 09:18:18,19601.85
2023-10-06 09:18:19,19600.6
2023-10-06 09:18:20,19600.8
2023-10-06 09:18:21,19599.5
2023-10-06 09:18:22,19599.4
2023-10-06 09:18:23,19600.85
2023-10-06 09:18:24,19600.55
2023-10-06 09:18:25,19600.95
2023-10-06 09:18:26,19600.65
2023-10-06 09:18:27,19601.95
2023-10-06 09:18:28,19600.95
2023-10-06 09:18:29,19601.3
2023-10-06 09:18:30,19600.95
2023-10-06 09:18:31,19600.95
2023-10-06 09:18:32,19601.6
2023-10-06 09:18:33,19600.6
2023-10-06 09:18:34,19602.2
2023-10-06 09:18:35,19602.35
2023-10-06 09:18:36,19602.75
2023-10-06 09:18:37,19601.25
2023-10-06 09:18:38,19602.25
2023-10-06 09:18:39,19602.5
2023-10-06 09:18:40,19601.95
2023-10-06 09:18:41,19602.3
2023-10-06 09:18:42,19601.75
2023-10-06 09:18:43,19601.3
2023-10-06 09:18:44,19600.1
2023-10-06 09:18:45,19601.5
2023-10-06 09:18:46,19601.5
2023-10-06 09:18:47,19602.0
2023-10-06 09:18:48,19601.55
2023-10-06 09:18:49,19600.15
2023-10-06 09:18:50,19601.8
2023-10-06 09:18:51,19601.5
2023-10-06 09:18:52,19601.75
2023-10-06 09:18:53,19601.95
2023-10-06 09:18:54,19602.2
2023-10-06 09:18:55,19600.75
2023-10-06 09:18:56,19600.45
2023-10-06 09:18:57,19601.3
2023-10-06 09:18:58,19601.55
2023-10-06 09:18:59,19602.45
2023-10-06 09:19:00,19601.7
2023-10-06 09:19:01,19602.6
2023-10-06 09:19:02,19602.6
2023-10-06 09:19:03,19603.05
2023-10-06 09:19:04,19603.25
2023-10-06 09:19:05,19603.4
2023-10-06 09:19:06,19603.85
2023-10-06 09:19:07,19604.8
2023-10-06 09:19:08,19605.4
2023-10-06 09:19:09,19606.7
2023-10-06 09:19:10,19605.35
2023-10-06 09:19:11,19605.8
2023-10-06 09:19:12,19606.1
2023-10-06 09:19:13,19605.95
2023-10-06 09:19:14,19606.6
2023-10-06 09:19:15,19605.55
2023-10-06 09:19:16,19606.7
2023-10-06 09:19:17,19606.15
2023-10-06 09:19:18,19604.35
2023-10-06 09:19:19,19603.3
2023-10-06 09:19:20,19604.5
2023-10-06 09:19:21,19603.4
2023-10-06 09:19:22,19604.1
2023-10-06 09:19:23,19604.05
2023-10-06 09:19:24,19605.25
2023-10-06 09:19:25,19605.9
2023-10-06 09:19:26,19605.45
2023-10-06 09:19:27,19606.1
2023-10-06 09:19:28,19606.65
2023-10-06 09:19:29,19606.35
2023-10-06 09:19:30,19606.1
2023-10-06 09:19:31,19605.45
2023-10-06 09:19:32,19606.5
2023-10-06 09:19:33,19606.5
2023-10-06 09:19:34,19604.65
2023-10-06 09:19:35,19605.25
2023-10-06 09:19:36,19605.1
2023-10-06 09:19:37,19604.8
2023-10-06 09:19:38,19605.15
2023-10-06 09:19:39,19604.2
2023-10-06 09:19:40,19605.25
2023-10-06 09:19:41,19604.0
2023-10-06 09:19:42,19604.2
2023-10-06 09:19:43,19604.4
2023-10-06 09:19:44,19605.05
2023-10-06 09:19:45,19604.45
2023-10-06 09:19:46,19603.8
2023-10-06 09:19:47,19605.25
2023-10-06 09:19:48,19605.2
2023-10-06 09:19:49,19604.55
2023-10-06 09:19:50,19605.1
2023-10-06 09:19:51,19604.8
2023-10-06 09:19:52,19604.95
2023-10-06 09:19:53,19605.8
2023-10-06 09:19:54,19604.65
2023-10-06 09:19:55,19604.75
2023-10-06 09:19:56,19605.05
2023-10-06 09:19:57,19604.55
2023-10-06 09:19:58,19604.15
2023-10-06 09:19:59,19604.8
2023-10-06 09:20:00,19604.1
2023-10-06 09:20:01,19604.05
